,date,formattedDate,country_code,trendingSearches_formattedTraffic,trendingSearches_title_query
2256,20200407,"Tuesday, 7 April 2020",NZ,20K+,David Clark
2257,20200407,"Tuesday, 7 April 2020",NZ,10K+,Honor Blackman
2258,20200407,"Tuesday, 7 April 2020",NZ,10K+,Cardinal Pell
2259,20200407,"Tuesday, 7 April 2020",NZ,5K+,Boris
2260,20200407,"Tuesday, 7 April 2020",NZ,5K+,Earthquake nz
2261,20200407,"Tuesday, 7 April 2020",NZ,5K+,Mt Wellington. Fire
2262,20200407,"Tuesday, 7 April 2020",NZ,5K+,Wage subsidy program
2263,20200407,"Tuesday, 7 April 2020",NZ,5K+,Ashley Bloomfield
2264,20200407,"Tuesday, 7 April 2020",NZ,5K+,Easter Bunny
2265,20200407,"Tuesday, 7 April 2020",NZ,2K+,Full moon April 2020
2266,20200407,"Tuesday, 7 April 2020",NZ,2K+,Ezra Miller
2267,20200407,"Tuesday, 7 April 2020",NZ,2K+,Stacey MAFS
2268,20200407,"Tuesday, 7 April 2020",NZ,2K+,Adele
2269,20200407,"Tuesday, 7 April 2020",NZ,2K+,UFC 249
2270,20200407,"Tuesday, 7 April 2020",NZ,2K+,David Icke
2271,20200407,"Tuesday, 7 April 2020",NZ,2K+,Mad Butcher
2272,20200407,"Tuesday, 7 April 2020",NZ,2K+,Andrew Coster
2273,20200407,"Tuesday, 7 April 2020",NZ,1K+,Jock Edwards
2274,20200407,"Tuesday, 7 April 2020",NZ,1K+,Government subsidy for business
2275,20200408,"Wednesday, 8 April 2020",NZ,10K+,Alert Level 3
2276,20200408,"Wednesday, 8 April 2020",NZ,10K+,Washington Post
2277,20200408,"Wednesday, 8 April 2020",NZ,10K+,PS5 controller
2278,20200408,"Wednesday, 8 April 2020",NZ,10K+,John Prine
2279,20200408,"Wednesday, 8 April 2020",NZ,5K+,Valorant
2280,20200408,"Wednesday, 8 April 2020",NZ,2K+,Fiji news
2281,20200408,"Wednesday, 8 April 2020",NZ,2K+,1 News co.nz
2282,20200408,"Wednesday, 8 April 2020",NZ,2K+,UK news
2283,20200408,"Wednesday, 8 April 2020",NZ,2K+,Suzy Cato
2284,20200408,"Wednesday, 8 April 2020",NZ,2K+,Ruby
2285,20200408,"Wednesday, 8 April 2020",NZ,2K+,How Long is the line
2286,20200408,"Wednesday, 8 April 2020",NZ,2K+,Stacey and Michael
2287,20200408,"Wednesday, 8 April 2020",NZ,2K+,Flight Centre
2288,20200408,"Wednesday, 8 April 2020",NZ,2K+,Make me a drink
2289,20200408,"Wednesday, 8 April 2020",NZ,2K+,Rain radar
2290,20200408,"Wednesday, 8 April 2020",NZ,2K+,Ivan and Aleks
2291,20200408,"Wednesday, 8 April 2020",NZ,2K+,Ministry of Education nz
2292,20200408,"Wednesday, 8 April 2020",NZ,1K+,Hanuman Jayanti
2293,20200408,"Wednesday, 8 April 2020",NZ,1K+,BBC News UK
2294,20200408,"Wednesday, 8 April 2020",NZ,1K+,Stacey Hampton
2295,20200409,"Thursday, 9 April 2020",NZ,20K+,Earthquake nz
2296,20200409,"Thursday, 9 April 2020",NZ,10K+,Bernie Sanders
2297,20200409,"Thursday, 9 April 2020",NZ,10K+,Hot cross bun recipe
2298,20200409,"Thursday, 9 April 2020",NZ,5K+,Good Friday
2299,20200409,"Thursday, 9 April 2020",NZ,5K+,Fabric
2300,20200409,"Thursday, 9 April 2020",NZ,5K+,Killing Eve
2301,20200409,"Thursday, 9 April 2020",NZ,5K+,Happy Easter
2302,20200409,"Thursday, 9 April 2020",NZ,2K+,Level 3 lockdown
2303,20200409,"Thursday, 9 April 2020",NZ,2K+,Magnolia Kitchen
2304,20200409,"Thursday, 9 April 2020",NZ,2K+,Wage subsidy database
2305,20200409,"Thursday, 9 April 2020",NZ,2K+,Anne Hathaway
2306,20200409,"Thursday, 9 April 2020",NZ,2K+,CBD oil
2307,20200409,"Thursday, 9 April 2020",NZ,2K+,Chynna
2308,20200409,"Thursday, 9 April 2020",NZ,2K+,Snapchat
2309,20200409,"Thursday, 9 April 2020",NZ,2K+,Hot cross buns NZ
2310,20200409,"Thursday, 9 April 2020",NZ,1K+,Jamie-Oliver Keep Cooking and Carry On
2311,20200409,"Thursday, 9 April 2020",NZ,1K+,Amber Heard
2312,20200409,"Thursday, 9 April 2020",NZ,1K+,Covid-19 alert levels
2313,20200409,"Thursday, 9 April 2020",NZ,1K+,Daniel Radcliffe
2314,20200409,"Thursday, 9 April 2020",NZ,1K+,Passover
2315,20200410,"Friday, 10 April 2020",NZ,5K+,Lion
2316,20200410,"Friday, 10 April 2020",NZ,2K+,Hot cross buns recipe
2317,20200410,"Friday, 10 April 2020",NZ,2K+,Safe Night
2318,20200410,"Friday, 10 April 2020",NZ,2K+,Good friday meaning
2319,20200410,"Friday, 10 April 2020",NZ,2K+,Matilda
2320,20200410,"Friday, 10 April 2020",NZ,2K+,Linda Cardellini
2321,20200410,"Friday, 10 April 2020",NZ,2K+,Final Fantasy VII Remake
2322,20200410,"Friday, 10 April 2020",NZ,1K+,CNN news today
2323,20200410,"Friday, 10 April 2020",NZ,1K+,Florence Pugh
2324,20200410,"Friday, 10 April 2020",NZ,1K+,When does the Easter Bunny come
2325,20200411,"Saturday, 11 April 2020",NZ,10K+,Krakatoa
2326,20200411,"Saturday, 11 April 2020",NZ,10K+,Love Wedding Repeat
2327,20200411,"Saturday, 11 April 2020",NZ,5K+,Georgia Groome
2328,20200411,"Saturday, 11 April 2020",NZ,5K+,Spectrum Care
2329,20200411,"Saturday, 11 April 2020",NZ,2K+,High Noon
2330,20200411,"Saturday, 11 April 2020",NZ,2K+,Code 8
2331,20200411,"Saturday, 11 April 2020",NZ,2K+,Kung Fu Panda
2332,20200411,"Saturday, 11 April 2020",NZ,2K+,Are supermarkets open on Easter Sunday
2333,20200411,"Saturday, 11 April 2020",NZ,2K+,Kristen Bell
2334,20200411,"Saturday, 11 April 2020",NZ,1K+,Ant and Dec
2335,20200411,"Saturday, 11 April 2020",NZ,1K+,Hart Island
2336,20200412,"Sunday, 12 April 2020",NZ,20K+,Easter
2337,20200412,"Sunday, 12 April 2020",NZ,10K+,Stirling Moss
2338,20200412,"Sunday, 12 April 2020",NZ,5K+,Happy Easter
2339,20200412,"Sunday, 12 April 2020",NZ,5K+,Andrea Bocelli
2340,20200412,"Sunday, 12 April 2020",NZ,5K+,Joel McHale
2341,20200412,"Sunday, 12 April 2020",NZ,5K+,Easter Bunny
2342,20200412,"Sunday, 12 April 2020",NZ,2K+,Level 3 COVID-19 nz
2343,20200412,"Sunday, 12 April 2020",NZ,2K+,Easter monday
2344,20200412,"Sunday, 12 April 2020",NZ,2K+,Happy Easter images
2345,20200412,"Sunday, 12 April 2020",NZ,2K+,Tom holland
2346,20200412,"Sunday, 12 April 2020",NZ,2K+,Easter Sunday
2347,20200412,"Sunday, 12 April 2020",NZ,2K+,Karnataka
2348,20200412,"Sunday, 12 April 2020",NZ,2K+,Dr Ashley Bloomfield
2349,20200412,"Sunday, 12 April 2020",NZ,2K+,Eugenie Bouchard
2350,20200412,"Sunday, 12 April 2020",NZ,2K+,Easter movies
2351,20200412,"Sunday, 12 April 2020",NZ,1K+,Domhnall Gleeson
2352,20200412,"Sunday, 12 April 2020",NZ,1K+,Colby Cave
2353,20200412,"Sunday, 12 April 2020",NZ,1K+,Kenny Dalglish
2354,20200413,"Monday, 13 April 2020",NZ,200K+,Coronavirus
2355,20200413,"Monday, 13 April 2020",NZ,20K+,Tim Brooke-Taylor
2356,20200413,"Monday, 13 April 2020",NZ,2K+,Jeff Lowe nanny
2357,20200413,"Monday, 13 April 2020",NZ,2K+,Winston Peters
2358,20200413,"Monday, 13 April 2020",NZ,2K+,Rubbish collection
2359,20200413,"Monday, 13 April 2020",NZ,1K+,Dwayne Johnson
2360,20200413,"Monday, 13 April 2020",NZ,1K+,Killing Eve Season 3
2361,20200413,"Monday, 13 April 2020",NZ,1K+,Henry Cavill
2362,20200414,"Tuesday, 14 April 2020",NZ,50K+,Google Classroom
2363,20200414,"Tuesday, 14 April 2020",NZ,50K+,Burger King
2364,20200414,"Tuesday, 14 April 2020",NZ,20K+,Google meet
2365,20200414,"Tuesday, 14 April 2020",NZ,5K+,Jacinda Ardern salary
2366,20200414,"Tuesday, 14 April 2020",NZ,5K+,NZME
2367,20200414,"Tuesday, 14 April 2020",NZ,5K+,Mentemia app
2368,20200414,"Tuesday, 14 April 2020",NZ,5K+,Rosewood Rest Home
2369,20200414,"Tuesday, 14 April 2020",NZ,2K+,Kyle Larson
2370,20200414,"Tuesday, 14 April 2020",NZ,2K+,Ministry of Education
2371,20200414,"Tuesday, 14 April 2020",NZ,2K+,Covid 19 level 3
2372,20200414,"Tuesday, 14 April 2020",NZ,2K+,Ellen DeGeneres
2373,20200414,"Tuesday, 14 April 2020",NZ,2K+,Rick May
2374,20200414,"Tuesday, 14 April 2020",NZ,1K+,Hone Harawira
2375,20200414,"Tuesday, 14 April 2020",NZ,1K+,Simon Thornley
2376,20200414,"Tuesday, 14 April 2020",NZ,1K+,Karl-Anthony Towns
2377,20200414,"Tuesday, 14 April 2020",NZ,1K+,Hunger Games
2378,20200415,"Wednesday, 15 April 2020",NZ,20K+,Calculator
2379,20200415,"Wednesday, 15 April 2020",NZ,10K+,Epic
2380,20200415,"Wednesday, 15 April 2020",NZ,10K+,Owhiro Bay
2381,20200415,"Wednesday, 15 April 2020",NZ,5K+,Docs
2382,20200415,"Wednesday, 15 April 2020",NZ,5K+,Drive
2383,20200415,"Wednesday, 15 April 2020",NZ,5K+,Stag
2384,20200415,"Wednesday, 15 April 2020",NZ,5K+,Email
2385,20200415,"Wednesday, 15 April 2020",NZ,5K+,Suzy Cato
2386,20200415,"Wednesday, 15 April 2020",NZ,5K+,Slides
2387,20200415,"Wednesday, 15 April 2020",NZ,2K+,Ep
2388,20200415,"Wednesday, 15 April 2020",NZ,2K+,Jamie Oliver Keep Cooking And Carry On
2389,20200415,"Wednesday, 15 April 2020",NZ,2K+,Dune
2390,20200415,"Wednesday, 15 April 2020",NZ,2K+,Scratch
2391,20200415,"Wednesday, 15 April 2020",NZ,2K+,Joe Biden
2392,20200415,"Wednesday, 15 April 2020",NZ,2K+,Matific
2393,20200415,"Wednesday, 15 April 2020",NZ,2K+,Paul Henry
2394,20200415,"Wednesday, 15 April 2020",NZ,1K+,Mail
2395,20200415,"Wednesday, 15 April 2020",NZ,1K+,Tranche
2396,20200415,"Wednesday, 15 April 2020",NZ,1K+,Tales from the Loop
2397,20200415,"Wednesday, 15 April 2020",NZ,1K+,Wellington
2398,20200416,"Thursday, 16 April 2020",NZ,100K+,Covid-19 NZ
2399,20200416,"Thursday, 16 April 2020",NZ,20K+,iPhone SE
2400,20200416,"Thursday, 16 April 2020",NZ,20K+,Level 3 lockdown
2401,20200416,"Thursday, 16 April 2020",NZ,5K+,Covid 19 Level-3
2402,20200416,"Thursday, 16 April 2020",NZ,5K+,Stuff news latest NZ
2403,20200416,"Thursday, 16 April 2020",NZ,5K+,Warehouse NZ
2404,20200416,"Thursday, 16 April 2020",NZ,5K+,Outer Banks
2405,20200416,"Thursday, 16 April 2020",NZ,2K+,P.E Nation
2406,20200416,"Thursday, 16 April 2020",NZ,2K+,Zoom meetings
2407,20200416,"Thursday, 16 April 2020",NZ,2K+,WWE
2408,20200416,"Thursday, 16 April 2020",NZ,1K+,Covid19 level 3
2409,20200417,"Friday, 17 April 2020",NZ,10K+,Brian Dennehy
2410,20200417,"Friday, 17 April 2020",NZ,5K+,Covid-19
2411,20200417,"Friday, 17 April 2020",NZ,5K+,Bradley Walsh
2412,20200417,"Friday, 17 April 2020",NZ,2K+,Captain Tom Moore
2413,20200417,"Friday, 17 April 2020",NZ,2K+,Hydroxychloroquine
2414,20200417,"Friday, 17 April 2020",NZ,2K+,Grant Robertson
2415,20200417,"Friday, 17 April 2020",NZ,2K+,Howard Finkel
2416,20200417,"Friday, 17 April 2020",NZ,1K+,Covid card
2417,20200417,"Friday, 17 April 2020",NZ,1K+,Singapore coronavirus
2418,20200417,"Friday, 17 April 2020",NZ,1K+,iPhone SE 2020
2419,20200418,"Saturday, 18 April 2020",NZ,20K+,One World: Together At Home
2420,20200418,"Saturday, 18 April 2020",NZ,20K+,GeoNet
2421,20200418,"Saturday, 18 April 2020",NZ,5K+,Too Hot To Handle cast
2422,20200418,"Saturday, 18 April 2020",NZ,5K+,Covid update nz
2423,20200418,"Saturday, 18 April 2020",NZ,5K+,Earthquake nz
2424,20200418,"Saturday, 18 April 2020",NZ,2K+,Phantom of the Opera
2425,20200418,"Saturday, 18 April 2020",NZ,2K+,Lotto online
2426,20200418,"Saturday, 18 April 2020",NZ,2K+,Mitch Cronin
2427,20200418,"Saturday, 18 April 2020",NZ,2K+,Salute Deadpool's pants
2428,20200418,"Saturday, 18 April 2020",NZ,2K+,Sahar Tabar
2429,20200418,"Saturday, 18 April 2020",NZ,2K+,China coronavirus
2430,20200418,"Saturday, 18 April 2020",NZ,1K+,Earthquake today
2431,20200418,"Saturday, 18 April 2020",NZ,1K+,Fiona Apple
2432,20200418,"Saturday, 18 April 2020",NZ,1K+,Darragh Ennis
2433,20200418,"Saturday, 18 April 2020",NZ,1K+,Remdesivir
2434,20200419,"Sunday, 19 April 2020",NZ,10K+,Bradley Walsh
2435,20200419,"Sunday, 19 April 2020",NZ,5K+,Apollo 13
2436,20200419,"Sunday, 19 April 2020",NZ,5K+,One world together at home nz
2437,20200419,"Sunday, 19 April 2020",NZ,2K+,Doctor Strange
2438,20200419,"Sunday, 19 April 2020",NZ,2K+,Prince
2439,20200419,"Sunday, 19 April 2020",NZ,2K+,Tom Jones
2440,20200419,"Sunday, 19 April 2020",NZ,2K+,Demolition
2441,20200419,"Sunday, 19 April 2020",NZ,2K+,Stevie Wonder
2442,20200419,"Sunday, 19 April 2020",NZ,2K+,Orana Park
2443,20200419,"Sunday, 19 April 2020",NZ,2K+,The Bay
2444,20200419,"Sunday, 19 April 2020",NZ,1K+,iPhone SE 2020
2445,20200419,"Sunday, 19 April 2020",NZ,1K+,Rachel McAdams
2446,20200419,"Sunday, 19 April 2020",NZ,1K+,Josh Brolin
2447,20200420,"Monday, 20 April 2020",NZ,200K+,Coronavirus tips
2448,20200420,"Monday, 20 April 2020",NZ,100K+,Covid-19 updates NZ
2449,20200420,"Monday, 20 April 2020",NZ,20K+,IRD
2450,20200420,"Monday, 20 April 2020",NZ,20K+,ASB
2451,20200420,"Monday, 20 April 2020",NZ,20K+,Newshub
2452,20200420,"Monday, 20 April 2020",NZ,20K+,Michael Jordan
2453,20200420,"Monday, 20 April 2020",NZ,20K+,Anzac Day 2020
2454,20200420,"Monday, 20 April 2020",NZ,20K+,Anzac Day
2455,20200420,"Monday, 20 April 2020",NZ,10K+,One news
2456,20200420,"Monday, 20 April 2020",NZ,10K+,Nova Scotia
2457,20200420,"Monday, 20 April 2020",NZ,10K+,Virgin Australia
2458,20200420,"Monday, 20 April 2020",NZ,10K+,Epic
2459,20200420,"Monday, 20 April 2020",NZ,10K+,RNZ
2460,20200420,"Monday, 20 April 2020",NZ,10K+,Google Meet
2461,20200420,"Monday, 20 April 2020",NZ,10K+,Sy Rogers
2462,20200420,"Monday, 20 April 2020",NZ,10K+,Michael Hill
2463,20200420,"Monday, 20 April 2020",NZ,5K+,Simon Bridges
2464,20200420,"Monday, 20 April 2020",NZ,5K+,Timer
2465,20200420,"Monday, 20 April 2020",NZ,5K+,NZX
2466,20200420,"Monday, 20 April 2020",NZ,5K+,Docs
2467,20200421,"Tuesday, 21 April 2020",NZ,20K+,Kim Jong Un
2468,20200421,"Tuesday, 21 April 2020",NZ,10K+,Oil price
2469,20200421,"Tuesday, 21 April 2020",NZ,10K+,Bradley Walsh
2470,20200421,"Tuesday, 21 April 2020",NZ,5K+,Travis Scott
2471,20200421,"Tuesday, 21 April 2020",NZ,2K+,Deborah Russell
2472,20200421,"Tuesday, 21 April 2020",NZ,2K+,Wage subsidy nz
2473,20200421,"Tuesday, 21 April 2020",NZ,2K+,Chris Hipkins
2474,20200421,"Tuesday, 21 April 2020",NZ,2K+,Petrol prices nz
2475,20200421,"Tuesday, 21 April 2020",NZ,2K+,McDonald's
2476,20200421,"Tuesday, 21 April 2020",NZ,2K+,Queen Elizabeth
2477,20200421,"Tuesday, 21 April 2020",NZ,1K+,Denise Richards
2478,20200421,"Tuesday, 21 April 2020",NZ,1K+,Ireland Coronavirus
2479,20200421,"Tuesday, 21 April 2020",NZ,1K+,Gene Deitch
2480,20200422,"Wednesday, 22 April 2020",NZ,10K+,Earth Day
2481,20200422,"Wednesday, 22 April 2020",NZ,2K+,Canada mass shooting
2482,20200422,"Wednesday, 22 April 2020",NZ,2K+,Rob Gronkowski
2483,20200422,"Wednesday, 22 April 2020",NZ,2K+,Kylie Jenner
2484,20200422,"Wednesday, 22 April 2020",NZ,2K+,Shailene Woodley
2485,20200325,"Wednesday, 25 March 2020",IE,100K+,Coronavirus
2486,20200325,"Wednesday, 25 March 2020",IE,50K+,Prince Charles
2487,20200325,"Wednesday, 25 March 2020",IE,5K+,Simon Harris
2488,20200325,"Wednesday, 25 March 2020",IE,5K+,Ryan Tubridy
2489,20200325,"Wednesday, 25 March 2020",IE,2K+,David Walliams audio books
2490,20200325,"Wednesday, 25 March 2020",IE,2K+,COVID-19 payments
2491,20200325,"Wednesday, 25 March 2020",IE,2K+,Tiger
2492,20200325,"Wednesday, 25 March 2020",IE,2K+,Chloe Middleton
2493,20200325,"Wednesday, 25 March 2020",IE,2K+,Our Girl
2494,20200325,"Wednesday, 25 March 2020",IE,2K+,When is Easter
2495,20200325,"Wednesday, 25 March 2020",IE,2K+,Lion
2496,20200325,"Wednesday, 25 March 2020",IE,2K+,Bindi Irwin
2497,20200325,"Wednesday, 25 March 2020",IE,2K+,Terrence McNally
2498,20200325,"Wednesday, 25 March 2020",IE,2K+,Prince Harry
2499,20200325,"Wednesday, 25 March 2020",IE,1K+,Loungewear
2500,20200325,"Wednesday, 25 March 2020",IE,1K+,Andrew Cuomo
2501,20200325,"Wednesday, 25 March 2020",IE,1K+,Bolsonaro
2502,20200325,"Wednesday, 25 March 2020",IE,1K+,Tan France
2503,20200325,"Wednesday, 25 March 2020",IE,1K+,Rent freeze
2504,20200326,"Thursday, 26 March 2020",IE,20K+,Bugzy Malone
2505,20200326,"Thursday, 26 March 2020",IE,20K+,Mark Blum
2506,20200326,"Thursday, 26 March 2020",IE,10K+,Pentatonix
2507,20200326,"Thursday, 26 March 2020",IE,5K+,Jon Jones
2508,20200326,"Thursday, 26 March 2020",IE,2K+,Median age
2509,20200326,"Thursday, 26 March 2020",IE,2K+,Feed the Heroes
2510,20200326,"Thursday, 26 March 2020",IE,2K+,H&M
2511,20200326,"Thursday, 26 March 2020",IE,1K+,Dalton Gomez
2512,20200326,"Thursday, 26 March 2020",IE,1K+,Corona challenge
2513,20200326,"Thursday, 26 March 2020",IE,1K+,Maudlin Street Kilkenny
2514,20200327,"Friday, 27 March 2020",IE,200K+,Ireland lockdown
2515,20200327,"Friday, 27 March 2020",IE,100K+,List of essential services Ireland
2516,20200327,"Friday, 27 March 2020",IE,50K+,Boris Johnson
2517,20200327,"Friday, 27 March 2020",IE,50K+,Until Tomorrow
2518,20200327,"Friday, 27 March 2020",IE,50K+,HSE
2519,20200327,"Friday, 27 March 2020",IE,50K+,Ireland news
2520,20200327,"Friday, 27 March 2020",IE,20K+,Lockdown
2521,20200327,"Friday, 27 March 2020",IE,20K+,Houseparty app
2522,20200327,"Friday, 27 March 2020",IE,20K+,Ryan Tubridy
2523,20200327,"Friday, 27 March 2020",IE,20K+,Cocooning
2524,20200327,"Friday, 27 March 2020",IE,10K+,2kmfromhome
2525,20200327,"Friday, 27 March 2020",IE,10K+,Emilia Fox
2526,20200327,"Friday, 27 March 2020",IE,10K+,Rte News Live
2527,20200327,"Friday, 27 March 2020",IE,10K+,Until Tomorrow Instagram caption
2528,20200327,"Friday, 27 March 2020",IE,10K+,Irish Cancer Society
2529,20200327,"Friday, 27 March 2020",IE,10K+,James McClean
2530,20200327,"Friday, 27 March 2020",IE,10K+,Shark
2531,20200327,"Friday, 27 March 2020",IE,5K+,Ozark
2532,20200327,"Friday, 27 March 2020",IE,5K+,Bingo Loco
2533,20200327,"Friday, 27 March 2020",IE,5K+,Giant panda
2534,20200328,"Saturday, 28 March 2020",IE,50K+,Clocks change Ireland
2535,20200328,"Saturday, 28 March 2020",IE,20K+,Tiger
2536,20200328,"Saturday, 28 March 2020",IE,20K+,Lion
2537,20200328,"Saturday, 28 March 2020",IE,20K+,Hozier
2538,20200328,"Saturday, 28 March 2020",IE,20K+,2km from home
2539,20200328,"Saturday, 28 March 2020",IE,20K+,Tiger 3D
2540,20200328,"Saturday, 28 March 2020",IE,10K+,Conor Connelly
2541,20200328,"Saturday, 28 March 2020",IE,10K+,Covid-19 payment
2542,20200328,"Saturday, 28 March 2020",IE,10K+,Dog
2543,20200328,"Saturday, 28 March 2020",IE,10K+,NCT
2544,20200328,"Saturday, 28 March 2020",IE,5K+,Elephant
2545,20200328,"Saturday, 28 March 2020",IE,5K+,Nike
2546,20200328,"Saturday, 28 March 2020",IE,5K+,Horse
2547,20200328,"Saturday, 28 March 2020",IE,5K+,Panda
2548,20200328,"Saturday, 28 March 2020",IE,5K+,Cat
2549,20200328,"Saturday, 28 March 2020",IE,5K+,Wolf
2550,20200328,"Saturday, 28 March 2020",IE,5K+,Bear
2551,20200328,"Saturday, 28 March 2020",IE,5K+,Duck
2552,20200328,"Saturday, 28 March 2020",IE,5K+,Monkey
2553,20200328,"Saturday, 28 March 2020",IE,5K+,CIF
2554,20200329,"Sunday, 29 March 2020",IE,10K+,Jack Grealish
2555,20200329,"Sunday, 29 March 2020",IE,10K+,Anne Doyle
2556,20200329,"Sunday, 29 March 2020",IE,10K+,Shark
2557,20200329,"Sunday, 29 March 2020",IE,5K+,What time is it in Ireland
2558,20200329,"Sunday, 29 March 2020",IE,5K+,Ronan Keating
2559,20200329,"Sunday, 29 March 2020",IE,5K+,Time
2560,20200329,"Sunday, 29 March 2020",IE,2K+,Belarus
2561,20200329,"Sunday, 29 March 2020",IE,2K+,Billy Joe Saunders
2562,20200329,"Sunday, 29 March 2020",IE,2K+,Turtle
2563,20200329,"Sunday, 29 March 2020",IE,2K+,Mass Online
2564,20200329,"Sunday, 29 March 2020",IE,2K+,Eagle
2565,20200329,"Sunday, 29 March 2020",IE,2K+,Adam Olden
2566,20200329,"Sunday, 29 March 2020",IE,2K+,GOAT
2567,20200329,"Sunday, 29 March 2020",IE,2K+,In the style
2568,20200329,"Sunday, 29 March 2020",IE,2K+,Ozark cast
2569,20200329,"Sunday, 29 March 2020",IE,2K+,Cards Against Humanity Online
2570,20200329,"Sunday, 29 March 2020",IE,2K+,The journal ireland
2571,20200329,"Sunday, 29 March 2020",IE,1K+,Gerard Butler
2572,20200329,"Sunday, 29 March 2020",IE,1K+,Time ireland
2573,20200329,"Sunday, 29 March 2020",IE,1K+,Rabbit
2574,20200330,"Monday, 30 March 2020",IE,50K+,How to delete Houseparty account
2575,20200330,"Monday, 30 March 2020",IE,20K+,John Prine
2576,20200330,"Monday, 30 March 2020",IE,20K+,Ryan Tubridy
2577,20200330,"Monday, 30 March 2020",IE,20K+,Covid-19 payment
2578,20200330,"Monday, 30 March 2020",IE,10K+,Sophie Brussaux
2579,20200330,"Monday, 30 March 2020",IE,5K+,Welfare
2580,20200330,"Monday, 30 March 2020",IE,5K+,Covid 19 payment form
2581,20200330,"Monday, 30 March 2020",IE,5K+,Luas crash
2582,20200330,"Monday, 30 March 2020",IE,5K+,Furlough
2583,20200330,"Monday, 30 March 2020",IE,5K+,Rte school
2584,20200330,"Monday, 30 March 2020",IE,2K+,Dominic Cummings
2585,20200330,"Monday, 30 March 2020",IE,2K+,International Space Station
2586,20200330,"Monday, 30 March 2020",IE,2K+,Joe Diffie
2587,20200330,"Monday, 30 March 2020",IE,2K+,German finance minister
2588,20200330,"Monday, 30 March 2020",IE,2K+,Joe Wicks workout
2589,20200330,"Monday, 30 March 2020",IE,2K+,Michael Jackson
2590,20200330,"Monday, 30 March 2020",IE,2K+,Tom Cruise
2591,20200330,"Monday, 30 March 2020",IE,2K+,RTE Home School Hub
2592,20200330,"Monday, 30 March 2020",IE,2K+,Bugzy Malone
2593,20200330,"Monday, 30 March 2020",IE,2K+,Batwoman
2594,20200331,"Tuesday, 31 March 2020",IE,20K+,April Fool's pranks
2595,20200331,"Tuesday, 31 March 2020",IE,10K+,EuroMillions results
2596,20200331,"Tuesday, 31 March 2020",IE,10K+,Andrew Jack
2597,20200331,"Tuesday, 31 March 2020",IE,5K+,Club Penguin
2598,20200331,"Tuesday, 31 March 2020",IE,5K+,Modern Warfare 2 remastered
2599,20200331,"Tuesday, 31 March 2020",IE,5K+,Fuel allowance
2600,20200331,"Tuesday, 31 March 2020",IE,5K+,Don Conroy
2601,20200331,"Tuesday, 31 March 2020",IE,2K+,Seanad elections
2602,20200331,"Tuesday, 31 March 2020",IE,2K+,Woodie's DIY
2603,20200331,"Tuesday, 31 March 2020",IE,2K+,James Blunt
2604,20200331,"Tuesday, 31 March 2020",IE,2K+,Chris Cuomo
2605,20200331,"Tuesday, 31 March 2020",IE,2K+,Jim Bartley
2606,20200331,"Tuesday, 31 March 2020",IE,2K+,Joe Sugg
2607,20200331,"Tuesday, 31 March 2020",IE,2K+,David Rocastle
2608,20200331,"Tuesday, 31 March 2020",IE,2K+,Hungary
2609,20200331,"Tuesday, 31 March 2020",IE,1K+,Mike Denver
2610,20200331,"Tuesday, 31 March 2020",IE,1K+,Seoul
2611,20200401,"Wednesday, 1 April 2020",IE,20K+,Weather tomorrow
2612,20200401,"Wednesday, 1 April 2020",IE,20K+,Tony Holohan
2613,20200401,"Wednesday, 1 April 2020",IE,10K+,Pangolin
2614,20200401,"Wednesday, 1 April 2020",IE,5K+,Department of Education
2615,20200401,"Wednesday, 1 April 2020",IE,5K+,Josh Maja
2616,20200401,"Wednesday, 1 April 2020",IE,5K+,Sunderland
2617,20200401,"Wednesday, 1 April 2020",IE,5K+,International Space Station
2618,20200401,"Wednesday, 1 April 2020",IE,2K+,5G
2619,20200401,"Wednesday, 1 April 2020",IE,2K+,Will Grigg
2620,20200401,"Wednesday, 1 April 2020",IE,2K+,Matt Damon
2621,20200401,"Wednesday, 1 April 2020",IE,2K+,The Act
2622,20200401,"Wednesday, 1 April 2020",IE,2K+,Wimbledon
2623,20200401,"Wednesday, 1 April 2020",IE,2K+,Ronan Mullen
2624,20200401,"Wednesday, 1 April 2020",IE,2K+,Zoom meetings
2625,20200401,"Wednesday, 1 April 2020",IE,2K+,Grey's Anatomy
2626,20200401,"Wednesday, 1 April 2020",IE,1K+,Matt Baker
2627,20200401,"Wednesday, 1 April 2020",IE,1K+,Covid-19 news
2628,20200401,"Wednesday, 1 April 2020",IE,1K+,Johnson and Johnson
2629,20200401,"Wednesday, 1 April 2020",IE,1K+,Pape Diouf
2630,20200402,"Thursday, 2 April 2020",IE,20K+,Adam Schlesinger
2631,20200402,"Thursday, 2 April 2020",IE,20K+,Eddie Large
2632,20200402,"Thursday, 2 April 2020",IE,5K+,Bernie Ecclestone
2633,20200402,"Thursday, 2 April 2020",IE,5K+,Leaving Cert
2634,20200402,"Thursday, 2 April 2020",IE,5K+,World Autism Day 2020
2635,20200402,"Thursday, 2 April 2020",IE,2K+,Michael D Higgins
2636,20200402,"Thursday, 2 April 2020",IE,2K+,Junior Cert
2637,20200402,"Thursday, 2 April 2020",IE,2K+,Brendan Gleeson
2638,20200402,"Thursday, 2 April 2020",IE,2K+,Rachael Gorry
2639,20200402,"Thursday, 2 April 2020",IE,2K+,Harry Potter at Home
